age,gender,platform,location,demographics,profession,income,indebt,owns property,total time spent,number of sessions,video category,video length,importance score,time spent on video,number of videos watched,scroll rate,frequency,productivityloss,satisfaction,watch reason,devicetype,os,watch time,self control,currentactivity,connectiontype,age_group
52,Male,TikTok,India,Rural,Waiting staff,2213,True,True,35.0,17.0,Life Hacks,16.0,9.0,5.0,38.0,43.0,Afternoon,5.0,5.0,Entertainment,Tablet,iOS,18.0,7.0,At work,Mobile Data,48-53
34,Other,Instagram,India,Rural,Students,2720,True,False,81.0,10.0,Vlogs,9.0,7.0,5.0,33.0,1.0,Afternoon,5.0,5.0,Habit,Smartphone,Windows,18.0,7.0,At work,Mobile Data,30-35
61,Female,TikTok,United States,Rural,Waiting staff,2975,True,True,270.0,3.0,ASMR,22.0,6.0,12.0,14.0,22.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,15.0,8.0,At school,Mobile Data,60-65
45,Female,YouTube,Pakistan,Rural,driver,2974,True,False,263.0,18.0,ASMR,4.0,9.0,3.0,48.0,62.0,Night,3.0,7.0,Boredom,Smartphone,Android,20.0,5.0,At work,Mobile Data,42-47
47,Female,Instagram,India,Rural,Teacher,3416,True,True,280.0,13.0,Trends,2.0,1.0,16.0,1.0,79.0,Afternoon,5.0,5.0,Boredom,Tablet,Android,18.0,7.0,Commuting,Mobile Data,42-47
46,Male,Instagram,Barzil,Urban,Students,1149,False,False,132.0,12.0,ASMR,14.0,2.0,6.0,49.0,26.0,Night,3.0,7.0,Procrastination,Tablet,Android,20.0,5.0,At school,Mobile Data,42-47
63,Male,Instagram,India,Rural,Labor/Worker,4164,True,True,153.0,17.0,Gaming,3.0,1.0,15.0,26.0,18.0,Evening,6.0,4.0,Entertainment,Tablet,Android,15.0,8.0,At home,Mobile Data,60-65
23,Female,Instagram,United States,Rural,Students,3613,True,False,266.0,4.0,Life Hacks,18.0,3.0,15.0,8.0,48.0,Night,3.0,7.0,Boredom,Smartphone,iOS,20.0,5.0,At home,Wi-Fi,18-23
52,Male,TikTok,India,Rural,Labor/Worker,2859,True,True,153.0,10.0,Gaming,21.0,5.0,29.0,16.0,9.0,Evening,6.0,4.0,Habit,Smartphone,Windows,15.0,8.0,At school,Mobile Data,48-53
58,Male,TikTok,India,Rural,Engineer,1338,False,True,268.0,11.0,Life Hacks,6.0,1.0,16.0,38.0,1.0,Morning,8.0,2.0,Boredom,Computer,iOS,9.0,10.0,At school,Mobile Data,54-59
54,Other,YouTube,Vietnam,Urban,Students,3915,True,True,56.0,6.0,Entertainment,11.0,4.0,20.0,10.0,9.0,Morning,8.0,2.0,Entertainment,Tablet,iOS,9.0,10.0,At school,Mobile Data,54-59
41,Female,Facebook,India,Urban,Cashier,2261,True,True,22.0,6.0,ASMR,21.0,8.0,13.0,42.0,23.0,Morning,8.0,2.0,Habit,Computer,iOS,9.0,10.0,Commuting,Mobile Data,36-41
46,Male,Facebook,India,Urban,driver,1211,False,False,217.0,9.0,Vlogs,18.0,6.0,12.0,37.0,45.0,Evening,6.0,4.0,Entertainment,Smartphone,Android,15.0,8.0,At school,Wi-Fi,42-47
63,Female,YouTube,Barzil,Rural,Labor/Worker,3005,True,True,244.0,15.0,Entertainment,12.0,1.0,10.0,26.0,2.0,Evening,6.0,4.0,Boredom,Smartphone,MacOS,15.0,8.0,At school,Mobile Data,60-65
48,Female,Facebook,United States,Rural,Engineer,1493,False,False,158.0,2.0,ASMR,5.0,1.0,14.0,28.0,14.0,Night,3.0,7.0,Boredom,Computer,Android,20.0,5.0,At home,Wi-Fi,48-53
52,Male,YouTube,India,Rural,Students,3208,True,True,164.0,4.0,Life Hacks,9.0,3.0,2.0,12.0,38.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At school,Wi-Fi,48-53
50,Other,TikTok,Indonesia,Urban,Waiting staff,3561,True,False,175.0,5.0,Comedy,20.0,8.0,29.0,20.0,40.0,Evening,6.0,4.0,Boredom,Tablet,iOS,15.0,8.0,At school,Mobile Data,48-53
38,Female,Instagram,United States,Rural,Engineer,3896,True,True,99.0,17.0,Life Hacks,28.0,8.0,3.0,49.0,63.0,Morning,8.0,2.0,Boredom,Smartphone,Android,9.0,10.0,At work,Wi-Fi,36-41
49,Male,Instagram,India,Rural,Labor/Worker,1867,False,False,195.0,8.0,Life Hacks,26.0,3.0,9.0,14.0,82.0,Night,3.0,7.0,Entertainment,Smartphone,MacOS,20.0,5.0,At school,Mobile Data,48-53
40,Male,TikTok,Vietnam,Rural,driver,2369,True,True,183.0,8.0,Comedy,18.0,7.0,11.0,46.0,16.0,Morning,8.0,2.0,Habit,Tablet,Android,9.0,10.0,At home,Wi-Fi,36-41
50,Male,Instagram,Barzil,Rural,Students,4063,True,False,226.0,12.0,Entertainment,19.0,3.0,11.0,35.0,93.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At home,Wi-Fi,48-53
20,Other,Instagram,Germany,Rural,Manager,3069,True,True,273.0,8.0,Jokes/Memes,3.0,4.0,25.0,29.0,75.0,Afternoon,5.0,5.0,Habit,Tablet,Android,18.0,7.0,At work,Mobile Data,18-23
35,Female,Facebook,Pakistan,Rural,Waiting staff,1280,False,False,106.0,19.0,Trends,9.0,9.0,22.0,12.0,6.0,Night,3.0,7.0,Habit,Computer,Android,20.0,5.0,At work,Mobile Data,30-35
42,Female,TikTok,Japan,Rural,Teacher,3413,True,True,126.0,3.0,Trends,4.0,4.0,10.0,18.0,3.0,Night,3.0,7.0,Boredom,Smartphone,iOS,20.0,5.0,At school,Wi-Fi,42-47
59,Male,Facebook,Philippines,Rural,Labor/Worker,3184,True,False,208.0,18.0,Jokes/Memes,17.0,3.0,26.0,44.0,14.0,Night,3.0,7.0,Boredom,Smartphone,Windows,20.0,5.0,At home,Mobile Data,54-59
48,Female,Facebook,Philippines,Rural,Labor/Worker,3699,True,True,30.0,19.0,Entertainment,17.0,5.0,14.0,2.0,66.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,15.0,8.0,At home,Mobile Data,48-53
20,Other,Instagram,Japan,Rural,Waiting staff,3646,True,False,209.0,19.0,Pranks,23.0,7.0,9.0,2.0,96.0,Morning,8.0,2.0,Habit,Smartphone,iOS,9.0,10.0,At home,Mobile Data,18-23
57,Male,Instagram,Japan,Rural,Labor/Worker,2107,False,True,257.0,15.0,Trends,23.0,5.0,20.0,17.0,95.0,Night,3.0,7.0,Entertainment,Tablet,Windows,20.0,5.0,At home,Mobile Data,54-59
63,Male,TikTok,India,Rural,Waiting staff,3382,True,False,285.0,6.0,Jokes/Memes,2.0,4.0,27.0,10.0,75.0,Evening,6.0,4.0,Boredom,Computer,Android,15.0,8.0,At school,Wi-Fi,60-65
41,Male,Instagram,India,Rural,Students,3729,True,True,273.0,16.0,Jokes/Memes,9.0,8.0,21.0,18.0,86.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At home,Mobile Data,36-41
49,Other,Instagram,Barzil,Rural,Students,2991,True,True,67.0,8.0,Trends,9.0,4.0,10.0,22.0,67.0,Afternoon,5.0,5.0,Entertainment,Tablet,Windows,18.0,7.0,At work,Mobile Data,48-53
64,Male,TikTok,United States,Rural,Cashier,3021,True,True,40.0,16.0,Jokes/Memes,5.0,2.0,22.0,19.0,31.0,Evening,6.0,4.0,Procrastination,Smartphone,Android,15.0,8.0,At home,Mobile Data,60-65
39,Female,Instagram,India,Urban,Teacher,4249,True,True,258.0,18.0,Jokes/Memes,15.0,6.0,29.0,1.0,33.0,Morning,8.0,2.0,Entertainment,Smartphone,iOS,9.0,10.0,At school,Mobile Data,36-41
40,Female,Facebook,India,Urban,Engineer,3370,True,False,102.0,16.0,Trends,15.0,2.0,9.0,24.0,88.0,Evening,6.0,4.0,Boredom,Smartphone,Android,15.0,8.0,At work,Wi-Fi,36-41
19,Male,TikTok,Pakistan,Urban,Cashier,2781,True,True,274.0,11.0,Entertainment,3.0,3.0,29.0,36.0,1.0,Afternoon,5.0,5.0,Boredom,Smartphone,Android,18.0,7.0,At work,Mobile Data,18-23
44,Male,Instagram,Indonesia,Urban,Students,2697,True,False,280.0,7.0,Gaming,19.0,1.0,5.0,25.0,44.0,Night,3.0,7.0,Procrastination,Tablet,iOS,20.0,5.0,At home,Mobile Data,42-47
59,Male,YouTube,Philippines,Rural,Students,1193,False,True,103.0,17.0,Jokes/Memes,28.0,5.0,8.0,36.0,15.0,Night,3.0,7.0,Boredom,Smartphone,Windows,20.0,5.0,At school,Mobile Data,54-59
19,Female,TikTok,Barzil,Urban,Students,1555,False,False,163.0,17.0,Jokes/Memes,3.0,9.0,11.0,31.0,37.0,Night,3.0,7.0,Habit,Smartphone,iOS,20.0,5.0,Commuting,Mobile Data,18-23
43,Male,TikTok,Japan,Rural,Labor/Worker,3972,True,True,294.0,12.0,Gaming,6.0,2.0,1.0,31.0,27.0,Evening,6.0,4.0,Entertainment,Tablet,Android,15.0,8.0,At work,Wi-Fi,42-47
34,Male,YouTube,India,Rural,driver,3753,True,False,89.0,13.0,Gaming,4.0,7.0,21.0,2.0,48.0,Evening,6.0,4.0,Entertainment,Smartphone,Android,15.0,8.0,At home,Mobile Data,30-35
57,Female,Instagram,Germany,Rural,Labor/Worker,1172,False,True,93.0,10.0,Life Hacks,24.0,5.0,10.0,19.0,27.0,Afternoon,5.0,5.0,Habit,Tablet,iOS,18.0,7.0,At home,Wi-Fi,54-59
50,Male,Instagram,Barzil,Urban,Students,2845,True,False,46.0,7.0,Entertainment,13.0,2.0,1.0,12.0,12.0,Evening,6.0,4.0,Boredom,Computer,Android,15.0,8.0,Commuting,Mobile Data,48-53
26,Female,TikTok,Mexico,Urban,Waiting staff,1250,False,True,241.0,14.0,Pranks,27.0,8.0,26.0,10.0,67.0,Morning,8.0,2.0,Habit,Tablet,iOS,9.0,10.0,At home,Mobile Data,24-29
60,Other,TikTok,Vietnam,Urban,Teacher,2994,True,False,102.0,1.0,Gaming,13.0,6.0,22.0,31.0,30.0,Night,3.0,7.0,Boredom,Smartphone,Android,20.0,5.0,At school,Wi-Fi,60-65
56,Female,Instagram,India,Rural,Waiting staff,3423,True,True,111.0,17.0,Jokes/Memes,27.0,4.0,7.0,45.0,96.0,Morning,8.0,2.0,Entertainment,Smartphone,iOS,9.0,10.0,At work,Wi-Fi,54-59
46,Other,Instagram,United States,Rural,Labor/Worker,2236,True,False,175.0,4.0,Pranks,11.0,4.0,28.0,22.0,87.0,Afternoon,5.0,5.0,Entertainment,Smartphone,MacOS,18.0,7.0,At school,Mobile Data,42-47
59,Female,Facebook,Pakistan,Urban,Students,1139,False,True,168.0,5.0,Pranks,5.0,2.0,14.0,23.0,66.0,Night,3.0,7.0,Habit,Tablet,Android,20.0,5.0,At school,Wi-Fi,54-59
43,Female,TikTok,Indonesia,Rural,driver,3936,True,False,23.0,7.0,Jokes/Memes,1.0,3.0,5.0,23.0,7.0,Morning,8.0,2.0,Habit,Smartphone,Android,9.0,10.0,At school,Mobile Data,42-47
52,Other,TikTok,Pakistan,Urban,Waiting staff,3601,True,True,234.0,10.0,Jokes/Memes,9.0,7.0,17.0,15.0,34.0,Afternoon,5.0,5.0,Habit,Tablet,Android,18.0,7.0,At school,Mobile Data,48-53
42,Male,YouTube,Barzil,Rural,Students,2986,True,False,82.0,17.0,Gaming,17.0,3.0,22.0,26.0,32.0,Evening,6.0,4.0,Habit,Computer,iOS,15.0,8.0,At home,Wi-Fi,42-47
41,Male,Facebook,Philippines,Urban,Labor/Worker,1999,False,True,258.0,7.0,Gaming,22.0,5.0,26.0,3.0,39.0,Evening,6.0,4.0,Entertainment,Tablet,Android,15.0,8.0,At work,Wi-Fi,36-41
30,Male,Instagram,United States,Rural,Labor/Worker,1481,False,True,100.0,1.0,Jokes/Memes,1.0,6.0,21.0,23.0,96.0,Evening,6.0,4.0,Habit,Tablet,Android,15.0,8.0,At work,Mobile Data,30-35
24,Male,Facebook,Mexico,Urban,Students,3511,True,True,225.0,7.0,ASMR,3.0,6.0,6.0,20.0,43.0,Afternoon,5.0,5.0,Habit,Smartphone,MacOS,18.0,7.0,At home,Mobile Data,24-29
53,Female,Instagram,United States,Rural,Students,4200,True,True,99.0,11.0,ASMR,15.0,4.0,16.0,45.0,43.0,Afternoon,5.0,5.0,Entertainment,Tablet,Android,18.0,7.0,At work,Mobile Data,48-53
62,Male,Instagram,India,Urban,Students,2091,False,False,38.0,9.0,Trends,26.0,6.0,11.0,40.0,78.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,15.0,8.0,At school,Mobile Data,60-65
37,Female,Facebook,United States,Rural,driver,1638,False,True,229.0,12.0,Life Hacks,21.0,3.0,10.0,39.0,3.0,Night,3.0,7.0,Habit,Smartphone,iOS,20.0,5.0,At home,Mobile Data,36-41
18,Male,TikTok,India,Rural,Students,1622,False,False,224.0,3.0,Entertainment,26.0,7.0,15.0,8.0,46.0,Night,3.0,7.0,Boredom,Smartphone,Android,20.0,5.0,At home,Wi-Fi,18-23
25,Male,Instagram,Japan,Urban,Manager,2715,True,True,230.0,4.0,Gaming,23.0,7.0,7.0,18.0,32.0,Night,3.0,7.0,Procrastination,Smartphone,Android,20.0,5.0,At work,Mobile Data,24-29
63,Male,Facebook,Mexico,Rural,Labor/Worker,2196,True,False,51.0,4.0,ASMR,10.0,4.0,23.0,41.0,43.0,Night,3.0,7.0,Procrastination,Tablet,iOS,20.0,5.0,At school,Wi-Fi,60-65
33,Male,YouTube,India,Rural,Labor/Worker,2176,True,True,144.0,13.0,Life Hacks,8.0,2.0,2.0,6.0,81.0,Evening,6.0,4.0,Habit,Computer,Android,15.0,8.0,At work,Mobile Data,30-35
31,Female,Facebook,Germany,Urban,Labor/Worker,1233,False,False,51.0,19.0,Pranks,12.0,7.0,12.0,27.0,3.0,Evening,6.0,4.0,Boredom,Tablet,Android,15.0,8.0,At home,Wi-Fi,30-35
29,Male,YouTube,Indonesia,Urban,Labor/Worker,1332,False,True,173.0,10.0,Jokes/Memes,25.0,3.0,19.0,36.0,74.0,Night,3.0,7.0,Boredom,Smartphone,Windows,20.0,5.0,At home,Mobile Data,24-29
40,Male,Instagram,Japan,Rural,Students,2853,True,False,292.0,5.0,Vlogs,22.0,1.0,12.0,15.0,63.0,Evening,6.0,4.0,Boredom,Computer,iOS,15.0,8.0,Commuting,Wi-Fi,36-41
32,Male,Facebook,Barzil,Rural,Manager,865,False,True,67.0,7.0,Jokes/Memes,15.0,2.0,16.0,37.0,40.0,Night,3.0,7.0,Habit,Computer,Android,20.0,5.0,At home,Mobile Data,30-35
45,Other,Facebook,United States,Urban,driver,1610,False,False,34.0,16.0,Pranks,27.0,9.0,6.0,5.0,18.0,Evening,6.0,4.0,Boredom,Smartphone,Android,15.0,8.0,At home,Wi-Fi,42-47
51,Female,YouTube,Philippines,Rural,Waiting staff,1336,False,True,82.0,1.0,Life Hacks,9.0,8.0,3.0,39.0,67.0,Night,3.0,7.0,Habit,Smartphone,iOS,20.0,5.0,At home,Mobile Data,48-53
19,Other,Facebook,India,Rural,Labor/Worker,3549,True,False,138.0,12.0,Entertainment,24.0,6.0,2.0,9.0,62.0,Night,3.0,7.0,Habit,Tablet,Android,20.0,5.0,At home,Mobile Data,18-23
49,Other,Facebook,Vietnam,Rural,Waiting staff,2689,True,True,96.0,2.0,Vlogs,25.0,6.0,20.0,7.0,10.0,Morning,8.0,2.0,Habit,Computer,iOS,9.0,10.0,At home,Wi-Fi,48-53
40,Male,Instagram,India,Rural,Labor/Worker,2242,True,False,162.0,7.0,Gaming,10.0,1.0,5.0,41.0,52.0,Morning,8.0,2.0,Habit,Tablet,Android,7.0,10.0,At home,Mobile Data,36-41
39,Male,Facebook,Vietnam,Rural,Students,2660,True,True,191.0,11.0,Vlogs,20.0,2.0,11.0,20.0,73.0,Afternoon,5.0,5.0,Procrastination,Computer,Windows,19.0,7.0,At home,Mobile Data,36-41
42,Female,TikTok,United States,Rural,driver,2579,True,False,134.0,13.0,Life Hacks,9.0,4.0,26.0,10.0,46.0,Afternoon,5.0,5.0,Boredom,Smartphone,iOS,19.0,7.0,At work,Mobile Data,42-47
39,Female,YouTube,Vietnam,Urban,Students,954,False,True,76.0,2.0,Gaming,15.0,3.0,25.0,26.0,55.0,Afternoon,5.0,5.0,Boredom,Smartphone,iOS,19.0,7.0,At school,Mobile Data,36-41
39,Female,Facebook,Germany,Rural,Engineer,1993,False,True,15.0,7.0,Vlogs,23.0,1.0,3.0,4.0,46.0,Afternoon,5.0,5.0,Procrastination,Smartphone,iOS,19.0,7.0,At home,Mobile Data,36-41
59,Male,YouTube,United States,Urban,Students,1144,False,True,134.0,15.0,Entertainment,21.0,8.0,3.0,38.0,75.0,Evening,6.0,4.0,Boredom,Tablet,Android,15.0,8.0,At home,Mobile Data,54-59
23,Male,YouTube,Mexico,Rural,Engineer,2097,False,True,62.0,11.0,Pranks,21.0,7.0,22.0,24.0,60.0,Morning,8.0,2.0,Boredom,Tablet,Android,7.0,10.0,At school,Mobile Data,18-23
32,Female,YouTube,Indonesia,Rural,driver,1044,False,False,75.0,2.0,Life Hacks,1.0,4.0,5.0,14.0,97.0,Evening,6.0,4.0,Procrastination,Tablet,Android,15.0,8.0,At home,Mobile Data,30-35
60,Male,Facebook,Mexico,Rural,Cashier,2596,True,True,91.0,7.0,Entertainment,2.0,9.0,22.0,41.0,26.0,Night,3.0,7.0,Habit,Computer,Android,23.0,5.0,At work,Wi-Fi,60-65
54,Male,Facebook,India,Rural,driver,2101,False,False,96.0,4.0,Entertainment,26.0,4.0,23.0,1.0,27.0,Evening,6.0,4.0,Boredom,Smartphone,MacOS,15.0,8.0,At work,Mobile Data,54-59
50,Other,YouTube,India,Urban,Engineer,1885,False,True,11.0,11.0,Jokes/Memes,19.0,1.0,11.0,17.0,38.0,Night,3.0,7.0,Procrastination,Tablet,iOS,23.0,5.0,At work,Mobile Data,48-53
25,Male,TikTok,Indonesia,Rural,Waiting staff,4108,True,False,213.0,2.0,Jokes/Memes,14.0,1.0,3.0,45.0,22.0,Night,3.0,7.0,Habit,Computer,Android,23.0,5.0,At home,Mobile Data,24-29
61,Male,YouTube,Vietnam,Urban,Students,2683,True,True,159.0,16.0,Vlogs,8.0,1.0,13.0,24.0,26.0,Morning,8.0,2.0,Entertainment,Smartphone,iOS,7.0,10.0,At home,Mobile Data,60-65
61,Male,TikTok,Philippines,Rural,Waiting staff,3785,True,False,112.0,7.0,Trends,6.0,1.0,21.0,27.0,86.0,Afternoon,5.0,5.0,Entertainment,Smartphone,Android,19.0,7.0,At work,Mobile Data,60-65
22,Female,YouTube,Pakistan,Urban,Students,4022,True,True,33.0,13.0,ASMR,12.0,4.0,8.0,7.0,69.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At home,Mobile Data,18-23
56,Male,Instagram,India,Rural,Waiting staff,1089,False,False,221.0,5.0,Gaming,26.0,1.0,20.0,9.0,35.0,Morning,8.0,2.0,Boredom,Tablet,Android,7.0,10.0,At school,Mobile Data,54-59
21,Female,YouTube,Indonesia,Rural,Manager,3259,True,True,74.0,17.0,ASMR,27.0,2.0,10.0,43.0,66.0,Night,3.0,7.0,Boredom,Smartphone,Android,23.0,5.0,Commuting,Mobile Data,18-23
23,Female,YouTube,Indonesia,Urban,Students,3570,True,False,218.0,12.0,ASMR,29.0,4.0,2.0,35.0,99.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At school,Mobile Data,18-23
62,Male,Facebook,India,Rural,Teacher,3914,True,True,260.0,19.0,Jokes/Memes,15.0,7.0,4.0,12.0,73.0,Afternoon,5.0,5.0,Boredom,Smartphone,iOS,19.0,7.0,Commuting,Mobile Data,60-65
49,Male,TikTok,Barzil,Urban,Labor/Worker,1148,False,False,126.0,7.0,Life Hacks,14.0,2.0,18.0,21.0,51.0,Night,3.0,7.0,Habit,Smartphone,iOS,23.0,5.0,Commuting,Wi-Fi,48-53
47,Male,Instagram,Vietnam,Urban,Students,3181,True,True,125.0,6.0,Vlogs,21.0,8.0,19.0,3.0,18.0,Morning,8.0,2.0,Habit,Smartphone,Android,7.0,10.0,At school,Wi-Fi,42-47
64,Male,TikTok,India,Urban,Students,2702,True,False,246.0,8.0,Entertainment,29.0,7.0,4.0,15.0,43.0,Evening,6.0,4.0,Boredom,Smartphone,Android,15.0,8.0,At school,Mobile Data,60-65
52,Male,Instagram,Indonesia,Rural,Engineer,1616,False,True,114.0,13.0,Gaming,1.0,9.0,20.0,21.0,12.0,Morning,8.0,2.0,Boredom,Tablet,Windows,7.0,10.0,Commuting,Wi-Fi,48-53
57,Male,YouTube,India,Rural,Waiting staff,3366,True,False,268.0,5.0,Pranks,28.0,6.0,26.0,10.0,3.0,Night,3.0,7.0,Entertainment,Tablet,iOS,23.0,5.0,At home,Mobile Data,54-59
33,Male,Facebook,India,Rural,Waiting staff,1608,False,True,55.0,2.0,Jokes/Memes,11.0,4.0,9.0,33.0,82.0,Evening,6.0,4.0,Procrastination,Smartphone,Windows,15.0,8.0,At work,Mobile Data,30-35
30,Male,Facebook,India,Rural,Waiting staff,2460,True,True,225.0,9.0,Comedy,28.0,6.0,16.0,46.0,7.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At work,Mobile Data,30-35
59,Female,TikTok,Barzil,Urban,Artist,1573,False,True,33.0,11.0,Pranks,25.0,4.0,26.0,6.0,97.0,Night,3.0,7.0,Boredom,Smartphone,Android,23.0,5.0,At school,Mobile Data,54-59
47,Male,Facebook,United States,Rural,Waiting staff,1021,False,True,44.0,6.0,ASMR,3.0,7.0,6.0,2.0,6.0,Evening,6.0,4.0,Habit,Computer,Android,15.0,8.0,At home,Wi-Fi,42-47
36,Male,TikTok,Mexico,Rural,Engineer,1589,False,False,33.0,7.0,Trends,19.0,9.0,25.0,29.0,82.0,Evening,6.0,4.0,Entertainment,Smartphone,iOS,15.0,8.0,Commuting,Wi-Fi,36-41
34,Male,TikTok,Indonesia,Urban,Teacher,1397,False,True,37.0,7.0,Vlogs,18.0,3.0,4.0,40.0,45.0,Evening,6.0,4.0,Boredom,Computer,Android,15.0,8.0,At work,Wi-Fi,30-35
36,Female,Instagram,Vietnam,Rural,Artist,2200,True,False,25.0,19.0,Pranks,20.0,3.0,9.0,33.0,86.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At work,Mobile Data,36-41
45,Male,TikTok,Pakistan,Rural,Labor/Worker,1092,False,True,68.0,6.0,Trends,28.0,2.0,27.0,4.0,39.0,Night,3.0,7.0,Boredom,Smartphone,Android,23.0,5.0,At home,Wi-Fi,42-47
43,Female,Instagram,United States,Rural,Students,3657,True,False,252.0,11.0,Comedy,2.0,1.0,13.0,4.0,51.0,Evening,6.0,4.0,Boredom,Smartphone,Android,15.0,8.0,At home,Mobile Data,42-47
54,Female,Facebook,United States,Urban,Waiting staff,3040,True,True,216.0,11.0,Gaming,29.0,1.0,9.0,29.0,9.0,Afternoon,5.0,5.0,Habit,Smartphone,MacOS,19.0,7.0,At work,Wi-Fi,54-59
43,Male,TikTok,Philippines,Rural,Students,1091,False,False,280.0,7.0,Comedy,25.0,3.0,6.0,37.0,99.0,Night,3.0,7.0,Entertainment,Tablet,Android,23.0,5.0,At work,Wi-Fi,42-47
40,Other,TikTok,Philippines,Rural,Engineer,3876,True,True,258.0,2.0,Life Hacks,28.0,7.0,21.0,20.0,23.0,Evening,6.0,4.0,Habit,Smartphone,Android,15.0,8.0,At home,Wi-Fi,36-41
26,Other,YouTube,Japan,Rural,Students,1056,False,False,276.0,19.0,Vlogs,26.0,9.0,19.0,41.0,12.0,Morning,8.0,2.0,Boredom,Tablet,Android,7.0,10.0,At home,Wi-Fi,24-29
29,Female,TikTok,Barzil,Urban,Labor/Worker,2298,True,True,202.0,4.0,Trends,7.0,2.0,14.0,23.0,88.0,Night,3.0,7.0,Boredom,Smartphone,MacOS,23.0,5.0,At school,Mobile Data,24-29
18,Female,TikTok,Pakistan,Urban,Students,3392,True,False,227.0,6.0,Pranks,8.0,7.0,21.0,45.0,62.0,Afternoon,6.0,4.0,Entertainment,Tablet,Android,19.0,8.0,At school,Wi-Fi,18-23
18,Male,YouTube,Japan,Rural,Students,2384,True,True,124.0,17.0,ASMR,19.0,1.0,15.0,18.0,73.0,Evening,7.0,3.0,Habit,Smartphone,Windows,15.0,9.0,At work,Mobile Data,18-23
64,Male,YouTube,Barzil,Rural,Cashier,2768,True,False,77.0,5.0,Jokes/Memes,22.0,2.0,3.0,49.0,77.0,Night,2.0,8.0,Entertainment,Smartphone,iOS,23.0,4.0,At school,Wi-Fi,60-65
51,Female,Facebook,Vietnam,Urban,Cashier,2971,True,True,84.0,7.0,Entertainment,15.0,6.0,5.0,25.0,40.0,Night,2.0,8.0,Entertainment,Smartphone,MacOS,23.0,4.0,At work,Mobile Data,48-53
49,Male,TikTok,India,Rural,Labor/Worker,3799,True,False,112.0,9.0,Vlogs,10.0,5.0,21.0,1.0,54.0,Evening,7.0,3.0,Boredom,Smartphone,Android,15.0,9.0,At school,Mobile Data,48-53
42,Male,Facebook,Vietnam,Rural,driver,1802,False,True,187.0,1.0,Pranks,22.0,8.0,18.0,15.0,81.0,Morning,9.0,1.0,Habit,Smartphone,Android,7.0,10.0,At work,Mobile Data,42-47
57,Male,Facebook,Mexico,Rural,Manager,3858,True,False,224.0,1.0,Life Hacks,29.0,2.0,14.0,34.0,7.0,Evening,7.0,3.0,Boredom,Smartphone,Android,15.0,9.0,At school,Mobile Data,54-59
62,Male,YouTube,United States,Rural,Students,1808,False,True,48.0,19.0,Life Hacks,1.0,1.0,16.0,48.0,17.0,Evening,7.0,3.0,Boredom,Tablet,Android,15.0,9.0,At school,Mobile Data,60-65
18,Male,Instagram,India,Rural,Waiting staff,1773,False,True,268.0,6.0,Life Hacks,6.0,7.0,14.0,20.0,50.0,Night,2.0,8.0,Entertainment,Smartphone,Android,23.0,4.0,At work,Mobile Data,18-23
33,Female,Facebook,Philippines,Rural,Labor/Worker,3407,True,True,213.0,18.0,Gaming,13.0,6.0,9.0,37.0,24.0,Morning,9.0,1.0,Entertainment,Smartphone,Android,7.0,10.0,At home,Wi-Fi,30-35
56,Male,Instagram,Barzil,Rural,Engineer,3119,True,True,16.0,10.0,Vlogs,14.0,8.0,15.0,27.0,2.0,Evening,7.0,3.0,Boredom,Smartphone,Android,15.0,9.0,Commuting,Mobile Data,54-59
22,Male,TikTok,Vietnam,Urban,Labor/Worker,3119,True,False,58.0,11.0,Trends,3.0,8.0,7.0,22.0,99.0,Night,2.0,8.0,Boredom,Tablet,MacOS,23.0,4.0,At school,Mobile Data,18-23
39,Female,YouTube,India,Urban,driver,3490,True,True,35.0,1.0,Entertainment,11.0,2.0,14.0,5.0,92.0,Evening,7.0,3.0,Boredom,Smartphone,Android,15.0,9.0,At home,Mobile Data,36-41
46,Other,TikTok,Mexico,Urban,driver,2751,True,False,170.0,1.0,Jokes/Memes,3.0,8.0,6.0,34.0,83.0,Afternoon,6.0,4.0,Habit,Smartphone,Windows,19.0,8.0,At school,Mobile Data,42-47
20,Male,TikTok,Indonesia,Rural,Waiting staff,3472,True,True,185.0,13.0,Entertainment,19.0,6.0,21.0,39.0,33.0,Evening,7.0,3.0,Boredom,Smartphone,Windows,15.0,9.0,At work,Mobile Data,18-23
29,Male,YouTube,United States,Urban,driver,1209,False,False,88.0,5.0,Entertainment,10.0,9.0,15.0,3.0,21.0,Evening,7.0,3.0,Entertainment,Computer,Android,15.0,9.0,At work,Wi-Fi,24-29
43,Male,TikTok,United States,Rural,Manager,2758,True,True,11.0,1.0,Vlogs,27.0,7.0,20.0,17.0,74.0,Evening,7.0,3.0,Boredom,Tablet,MacOS,15.0,9.0,At home,Wi-Fi,42-47
